course_id,tag
HEFB222,Undergraduate
HEFB324,Advanced
HEFB325,Advanced
HEFB450,Advanced
HHUM107,Undergraduate
HHUM482,Advanced
HISP201,Undergraduate
HISP204,Undergraduate
HISP205,Undergraduate
HISP206,Undergraduate
HISP250,Undergraduate
HISP260,Undergraduate
HISP262,Undergraduate
HISP285,Undergraduate
HISP289,Undergraduate
HISP291,Undergraduate
HISP352,Advanced
HISP362,Advanced
HISP363,Advanced
HISP409,Advanced
HISP413,Advanced
HISP414,Advanced
HISP471,Advanced
HISP474,Advanced
HISP485,Advanced
HISP489,Advanced
HISP491,Advanced
HIST101,Undergraduate
HIST102,Undergraduate
HIST103,Undergraduate
HIST104,Undergraduate
HIST105,Undergraduate
HIST106,Undergraduate
HIST201,Undergraduate
HIST202,Undergraduate
HIST209,Undergraduate
HIST210,Undergraduate
HIST212,Undergraduate
HIST213,Undergraduate
HIST214,Undergraduate
HIST220,Undergraduate
HIST221,Undergraduate
HIST222,Undergraduate
HIST225,Undergraduate
HIST226,Undergraduate
HIST230,Undergraduate
HIST231,Undergraduate
HIST232,Undergraduate
HIST234,Undergraduate
HIST236,Undergraduate
HIST240,Undergraduate
HIST241,Undergraduate
HIST242,Undergraduate
HIST258,Undergraduate
HIST280,Undergraduate
HIST285,Undergraduate
HIST289,Undergraduate
HIST291,Undergraduate
HIST300,Advanced
HIST301,Advanced
HIST302,Advanced
HIST303,Advanced
HIST304,Advanced
HIST305,Advanced
HIST307,Advanced
HIST308,Advanced
HIST316,Advanced
HIST317,Advanced
HIST319,Advanced
HIST320,Advanced
HIST321,Advanced
HIST322,Advanced
HIST323,Advanced
HIST326,Advanced
HIST330,Advanced
HIST331,Advanced
HIST333,Advanced
HIST334,Advanced
HIST335,Advanced
HIST336,Advanced
HIST337,Advanced
HIST338,Advanced
HIST339,Advanced
HIST340,Advanced
HIST341,Advanced
HIST342,Advanced
HIST343,Advanced
HIST344,Advanced
HIST345,Advanced
HIST346,Advanced
HIST347,Advanced
HIST348,Advanced
HIST349,Advanced
HIST350,Advanced
HIST352,Advanced
HIST353,Advanced
HIST354,Advanced
HIST355,Advanced
HIST356,Advanced
HIST357,Advanced
HIST358,Advanced
HIST359,Advanced
HIST360,Advanced
HIST361,Advanced
HIST362,Advanced
HIST363,Advanced
HIST364,Advanced
HIST365,Advanced
HIST366,Advanced
HIST367,Advanced
HIST368,Advanced
HIST369,Advanced
HIST370,Advanced
HIST371,Advanced
HIST372,Advanced
HIST373,Advanced
HIST374,Advanced
HIST376,Advanced
HIST377,Advanced
HIST378,Advanced
HIST379,Advanced
HIST380,Advanced
HIST381,Advanced
HIST382,Advanced
HIST401,Advanced
HIST402,Advanced
HIST404,Advanced
HIST405,Advanced
HIST406,Advanced
HIST407,Advanced
HIST409,Advanced
HIST410,Advanced
HIST411,Advanced
HIST412,Advanced
HIST416,Advanced
HIST418,Advanced
HIST419,Advanced
HIST420,Advanced
HIST421,Advanced
HIST425,Advanced
HIST426,Advanced
HIST427,Advanced
HIST428,Advanced
HIST429,Advanced
HIST431,Advanced
HIST432,Advanced
HIST433,Advanced
HIST434,Advanced
HIST435,Advanced
HIST436,Advanced
HIST437,Advanced
HIST438,Advanced
HIST439,Advanced
HIST441,Advanced
HIST442,Advanced
HIST443,Advanced
HIST444,Advanced
HIST445,Advanced
HIST447,Advanced
HIST448,Advanced
HIST449,Advanced
HIST450,Advanced
HIST451,Advanced
HIST452,Advanced
HIST453,Advanced
HIST455,Advanced
HIST458,Advanced
HIST459,Advanced
HIST460,Advanced
HIST461,Advanced
HIST462,Advanced
HIST463,Advanced
HIST464,Advanced
HIST468,Advanced
HIST469,Advanced
HIST470,Advanced
HIST471,Advanced
HIST472,Advanced
HIST473,Advanced
HIST474,Advanced
HIST475,Advanced
HIST476,Advanced
HIST477,Advanced
HIST478,Advanced
HIST481,Advanced
HIST485,Advanced
HIST489,Advanced
HIST491,Advanced
HIST497,Advanced
HLTH210,Undergraduate
HLTH214,Undergraduate
HLTH216,Undergraduate
HLTH221,Undergraduate
HLTH222,Undergraduate
HLTH231,Undergraduate
HLTH236,Undergraduate
HLTH240,Undergraduate
HLTH285,Undergraduate
HLTH291,Undergraduate
HLTH331,Advanced
HLTH332,Advanced
HLTH333,Advanced
HLTH334,Advanced
HLTH335,Advanced
HLTH342,Advanced
HLTH353,Advanced
HLTH354,Advanced
HLTH403,Advanced
HLTH405,Advanced
HLTH407,Advanced
HLTH410,Advanced
HLTH415,Advanced
HLTH421,Advanced
HLTH425,Advanced
HLTH429,Advanced
HLTH440,Advanced
HLTH445,Advanced
HLTH481,Advanced
HLTH482,Advanced
HLTH484,Advanced
HLTH485,Advanced
HLTH489,Advanced
HLTH491,Advanced
HMGT201,Undergraduate
HMGT204,Undergraduate
HMGT207,Undergraduate
HMGT210,Undergraduate
HMGT211,Undergraduate
HMGT212,Undergraduate
HMGT223,Undergraduate
HMGT281,Undergraduate
HMGT291,Undergraduate
HMGT300,Advanced
HMGT301,Advanced
HMGT302,Advanced
HMGT312,Advanced
HMGT313,Advanced
HMGT314,Advanced
HMGT319,Advanced
HMGT320,Advanced
HMGT331,Advanced
HMGT333,Advanced
HMGT336,Advanced
HMGT340,Advanced
HMGT352,Advanced
HMGT353,Advanced
HMGT354,Advanced
HMGT380,Advanced
HMGT382,Advanced
HMGT384,Advanced
HMGT401,Advanced
HMGT402,Advanced
HMGT411,Advanced
HMGT412,Advanced
HMGT424,Advanced
HMGT426,Advanced
HMGT430,Advanced
HMGT440,Advanced
HMGT442,Advanced
HMGT446,Advanced
HMGT449,Advanced
HMGT450,Advanced
HMGT451,Advanced
HMGT452,Advanced
HMGT465,Advanced
HMGT467,Advanced
HMGT470,Advanced
HMGT476,Advanced
HMGT480,Advanced
HMGT481,Advanced
HMGT484,Advanced
HMGT485,Advanced
HMGT489,Advanced
HMGT491,Advanced
HORT201,Undergraduate
HORT202,Undergraduate
HORT203,Undergraduate
HORT281,Undergraduate
HORT291,Undergraduate
HORT301,Advanced
HORT306,Advanced
HORT308,Advanced
HORT313,Advanced
HORT315,Advanced
HORT319,Advanced
HORT325,Advanced
HORT326,Advanced
HORT332,Advanced
HORT335,Advanced
HORT360,Advanced
HORT400,Advanced
HORT404,Advanced
HORT411,Advanced
HORT416,Advanced
HORT418,Advanced
HORT419,Advanced
HORT420,Advanced
HORT421,Advanced
HORT423,Advanced
HORT425,Advanced
HORT426,Advanced
HORT428,Advanced
HORT429,Advanced
HORT431,Advanced
HORT432,Advanced
HORT435,Advanced
HORT440,Advanced
HORT442,Advanced
HORT446,Advanced
HORT450,Advanced
HORT451,Advanced
HORT452,Advanced
HORT453,Advanced
HORT454,Advanced
HORT460,Advanced
HORT481,Advanced
HORT484,Advanced
HORT485,Advanced
HORT489,Advanced
HORT491,Advanced
HUMA304,Advanced
HUMA321,Advanced
HUMA485,Advanced
HUMA489,Advanced
IBUS285,Undergraduate
IBUS289,Undergraduate
IBUS291,Undergraduate
IBUS301,Advanced
IBUS310,Advanced
IBUS320,Advanced
IBUS401,Advanced
IBUS402,Advanced
IBUS403,Advanced
IBUS430,Advanced
IBUS440,Advanced
IBUS445,Advanced
IBUS446,Advanced
IBUS450,Advanced
IBUS452,Advanced
IBUS455,Advanced
IBUS456,Advanced
IBUS457,Advanced
IBUS459,Advanced
IBUS460,Advanced
IBUS484,Advanced
IBUS485,Advanced
IBUS489,Advanced
IBUS491,Advanced
IDIS240,Undergraduate
IDIS330,Advanced
IDIS340,Advanced
IDIS343,Advanced
IDIS344,Advanced
IDIS364,Advanced
IDIS371,Advanced
IDIS424,Advanced
IDIS433,Advanced
IDIS434,Advanced
IDIS443,Advanced
IDIS444,Advanced
IDIS450,Advanced
IDIS464,Advanced
IDIS471,Advanced
IDIS481,Advanced
IDIS484,Advanced
IDIS485,Advanced
IDIS489,Advanced
IDIS491,Advanced
INST181,Undergraduate
INST210,Undergraduate
INST222,Undergraduate
INST291,Undergraduate
INST301,Advanced
INST362,Advanced
INST363,Advanced
INST491,Advanced
INTA205,Undergraduate
INTA211,Undergraduate
INTA216,Undergraduate
INTA221,Undergraduate
INTA231,Undergraduate
INTA251,Undergraduate
INTA261,Undergraduate
INTA285,Undergraduate
INTA289,Undergraduate
INTA300,Advanced
INTA301,Advanced
INTA321,Advanced
INTA323,Advanced
INTA330,Advanced
INTA352,Advanced
INTA401,Advanced
INTA403,Advanced
INTA405,Advanced
INTA406,Advanced
INTA409,Advanced
INTA410,Advanced
INTA412,Advanced
INTA415,Advanced
INTA418,Advanced
INTA443,Advanced
INTA445,Advanced
INTA452,Advanced
INTA455,Advanced
INTA473,Advanced
INTA476,Advanced
INTA481,Advanced
INTA484,Advanced
INTA485,Advanced
INTA486,Advanced
INTA489,Advanced
INTA491,Advanced
INTA494,Advanced
INTA497,Advanced
ISEN210,Undergraduate
ISEN230,Undergraduate
ISEN281,Undergraduate
ISEN285,Undergraduate
ISEN289,Undergraduate
ISEN291,Undergraduate
ISEN302,Advanced
ISEN310,Advanced
ISEN311,Advanced
ISEN320,Advanced
ISEN330,Advanced
ISEN340,Advanced
ISEN350,Advanced
ISEN355,Advanced
ISEN360,Advanced
ISEN370,Advanced
ISEN399,Advanced
ISEN405,Advanced
ISEN410,Advanced
ISEN411,Advanced
ISEN413,Advanced
ISEN414,Advanced
ISEN425,Advanced
ISEN427,Advanced
ISEN432,Advanced
ISEN433,Advanced
ISEN434,Advanced
ISEN440,Advanced
ISEN441,Advanced
ISEN442,Advanced
ISEN453,Advanced
ISEN460,Advanced
ISEN485,Advanced
ISEN489,Advanced
ISEN491,Advanced
ISTM209,Undergraduate
ISTM210,Undergraduate
ISTM250,Undergraduate
ISTM281,Undergraduate
ISTM310,Advanced
ISTM313,Advanced
ISTM315,Advanced
ISTM320,Advanced
ISTM325,Advanced
ISTM360,Advanced
ISTM365,Advanced
ISTM380,Advanced
ISTM381,Advanced
ISTM410,Advanced
ISTM415,Advanced
ISTM420,Advanced
ISTM440,Advanced
ISTM444,Advanced
ISTM450,Advanced
ISTM455,Advanced
ISTM481,Advanced
ISTM482,Advanced
ISTM484,Advanced
ISTM485,Advanced
ISTM489,Advanced
ISTM601,Graduate
ISTM610,Graduate
ISTM612,Graduate
ISTM615,Graduate
ISTM620,Graduate
ISTM622,Graduate
ISTM624,Graduate
ISTM630,Graduate
ISTM631,Graduate
ISTM635,Graduate
ISTM637,Graduate
ISTM643,Graduate
ISTM644,Graduate
ISTM645,Graduate
ISTM650,Graduate
ISTM652,Graduate
ISTM655,Graduate
ISTM657,Graduate
ISTM660,Graduate
ISTM662,Graduate
ISTM665,Graduate
ISTM670,Graduate
ISTM680,Graduate
ISTM681,Graduate
ISTM682,Graduate
ISTM683,Graduate
ISTM684,Graduate
ISTM685,Graduate
ISTM689,Graduate
ISTM705,Graduate
ITAL101,Undergraduate
ITAL102,Undergraduate
ITAL201,Undergraduate
ITAL202,Undergraduate
ITAL221,Undergraduate
ITAL222,Undergraduate
ITAL251,Undergraduate
ITAL285,Undergraduate
ITAL289,Undergraduate
ITAL303,Advanced
ITAL321,Advanced
ITAL322,Advanced
ITAL452,Advanced
ITAL453,Advanced
ITAL455,Advanced
ITAL456,Advanced
ITAL485,Advanced
ITAL489,Advanced
ITAL491,Advanced
ITDE201,Undergraduate
ITDE285,Undergraduate
ITDE289,Undergraduate
ITDE291,Undergraduate
ITDE301,Advanced
ITDE399,Advanced
ITDE401,Advanced
ITDE402,Advanced
ITDE485,Advanced
ITDE489,Advanced
ITDE491,Advanced
ITDE499,Advanced
ITSV101,Undergraduate
ITSV272,Undergraduate
ITSV274,Undergraduate
ITSV303,Advanced
ITSV308,Advanced
ITSV316,Advanced
ITSV385,Advanced
ITSV396,Advanced
ITSV412,Advanced
ITSV465,Advanced
ITSV475,Advanced
ITSV476,Advanced
JAPN101,Undergraduate
JAPN102,Undergraduate
JAPN201,Undergraduate
JAPN202,Undergraduate
JAPN285,Undergraduate
JAPN289,Undergraduate
JAPN291,Undergraduate
JAPN301,Advanced
JAPN302,Advanced
JAPN325,Advanced
JAPN401,Advanced
JAPN402,Advanced
JAPN485,Advanced
JAPN489,Advanced
JAPN491,Advanced
JOUR102,Undergraduate
JOUR200,Undergraduate
JOUR203,Undergraduate
JOUR208,Undergraduate
JOUR215,Undergraduate
JOUR230,Undergraduate
JOUR248,Undergraduate
JOUR250,Undergraduate
JOUR255,Undergraduate
JOUR275,Undergraduate
JOUR285,Undergraduate
JOUR289,Undergraduate
JOUR291,Undergraduate
JOUR301,Advanced
JOUR302,Advanced
JOUR303,Advanced
JOUR304,Advanced
JOUR305,Advanced
JOUR306,Advanced
JOUR313,Advanced
JOUR317,Advanced
JOUR318,Advanced
JOUR319,Advanced
JOUR341,Advanced
JOUR345,Advanced
JOUR346,Advanced
JOUR359,Advanced
JOUR365,Advanced
JOUR450,Advanced
JOUR451,Advanced
JOUR452,Advanced
JOUR455,Advanced
JOUR458,Advanced
JOUR459,Advanced
JOUR468,Advanced
JOUR484,Advanced
JOUR485,Advanced
JOUR489,Advanced
JOUR490,Advanced
JOUR491,Advanced
JWST201,Undergraduate
JWST285,Undergraduate
JWST289,Undergraduate
JWST291,Undergraduate
JWST301,Advanced
JWST315,Advanced
JWST485,Advanced
JWST489,Advanced
JWST491,Advanced
KINE120,Undergraduate
KINE121,Undergraduate
KINE175,Undergraduate
KINE199,Undergraduate
KINE210,Undergraduate
KINE213,Undergraduate
KINE214,Undergraduate
KINE215,Undergraduate
KINE216,Undergraduate
KINE223,Undergraduate
KINE282,Undergraduate
KINE285,Undergraduate
KINE289,Undergraduate
KINE291,Undergraduate
KINE305,Advanced
KINE307,Advanced
KINE308,Advanced
KINE311,Advanced
KINE312,Advanced
KINE314,Advanced
KINE317,Advanced
KINE318,Advanced
KINE321,Advanced
KINE324,Advanced
KINE325,Advanced
KINE334,Advanced
KINE335,Advanced
KINE340,Advanced
KINE345,Advanced
KINE351,Advanced
KINE353,Advanced
KINE355,Advanced
KINE370,Advanced
KINE386,Advanced
KINE404,Advanced
KINE406,Advanced
KINE407,Advanced
KINE425,Advanced
KINE426,Advanced
KINE427,Advanced
KINE428,Advanced
KINE429,Advanced
KINE433,Advanced
KINE435,Advanced
KINE439,Advanced
KINE483,Advanced
KINE484,Advanced
KINE485,Advanced
KINE489,Advanced
KINE491,Advanced
KNFB222,Undergraduate
KNFB315,Advanced
KNFB324,Advanced
KNFB325,Advanced
KNFB416,Advanced
KNFB450,Advanced
LAND101,Undergraduate
LAND111,Undergraduate
LAND112,Undergraduate
LAND210,Undergraduate
LAND211,Undergraduate
LAND212,Undergraduate
LAND231,Undergraduate
LAND232,Undergraduate
LAND240,Undergraduate
LAND241,Undergraduate
LAND291,Undergraduate
LAND301,Advanced
LAND311,Advanced
LAND312,Advanced
LAND331,Advanced
LAND412,Advanced
LAND431,Advanced
LAND484,Advanced
LAND485,Advanced
LAND489,Advanced
LAND491,Advanced
LAND494,Advanced
LING209,Undergraduate
LING291,Undergraduate
LING307,Advanced
LING310,Advanced
LING403,Advanced
LING481,Advanced
LING485,Advanced
LING489,Advanced
LING491,Advanced
LMAS201,Undergraduate
LMAS285,Undergraduate
LMAS289,Undergraduate
LMAS291,Undergraduate
LMAS422,Advanced
LMAS423,Advanced
LMAS468,Advanced
LMAS484,Advanced
LMAS485,Advanced
LMAS489,Advanced
LMAS491,Advanced
LTPS130,Undergraduate
LTPS210,Undergraduate
LTPS240,Undergraduate
LTPS311,Advanced
LTPS312,Advanced
LTPS350,Advanced
LTPS360,Advanced
LTPS440,Advanced
LTPS484,Advanced
MARA201,Undergraduate
MARA205,Undergraduate
MARA212,Undergraduate
MARA285,Undergraduate
MARA289,Undergraduate
MARA301,Advanced
MARA304,Advanced
MARA342,Advanced
MARA345,Advanced
MARA346,Advanced
MARA347,Advanced
MARA348,Advanced
MARA350,Advanced
MARA360,Advanced
MARA363,Advanced
MARA373,Advanced
MARA401,Advanced
MARA402,Advanced
MARA403,Advanced
MARA416,Advanced
MARA421,Advanced
MARA424,Advanced
MARA435,Advanced
MARA440,Advanced
MARA445,Advanced
MARA446,Advanced
MARA450,Advanced
MARA461,Advanced
MARA466,Advanced
MARA470,Advanced
MARA475,Advanced
MARA484,Advanced
MARA485,Advanced
MARA489,Advanced
MARA490,Advanced
MARA491,Advanced
MARA493,Advanced
MARB101,Undergraduate
MARB214,Undergraduate
MARB215,Undergraduate
MARB285,Undergraduate
MARB289,Undergraduate
MARB300,Advanced
MARB301,Advanced
MARB302,Advanced
MARB303,Advanced
MARB310,Advanced
MARB311,Advanced
MARB315,Advanced
MARB320,Advanced
MARB335,Advanced
MARB360,Advanced
MARB400,Advanced
MARB401,Advanced
MARB403,Advanced
MARB405,Advanced
MARB406,Advanced
MARB407,Advanced
MARB408,Advanced
MARB410,Advanced
MARB411,Advanced
MARB414,Advanced
MARB420,Advanced
MARB421,Advanced
MARB422,Advanced
MARB423,Advanced
MARB425,Advanced
MARB426,Advanced
MARB430,Advanced
MARB433,Advanced
MARB435,Advanced
MARB437,Advanced
MARB438,Advanced
MARB445,Advanced
MARB460,Advanced
MARB484,Advanced
MARB485,Advanced
MARB489,Advanced
MARB491,Advanced
MARE100,Undergraduate
MARE102,Undergraduate
MARE111,Undergraduate
MARE112,Undergraduate
MARE200,Undergraduate
MARE202,Undergraduate
MARE205,Undergraduate
MARE206,Undergraduate
MARE207,Undergraduate
MARE209,Undergraduate
MARE211,Undergraduate
MARE242,Undergraduate
MARE243,Undergraduate
MARE261,Undergraduate
MARE285,Undergraduate
MARE289,Undergraduate
MARE291,Undergraduate
MARE300,Advanced
MARE301,Advanced
MARE305,Advanced
MARE306,Advanced
MARE307,Advanced
MARE309,Advanced
MARE312,Advanced
MARE313,Advanced
MARE315,Advanced
MARE316,Advanced
MARE325,Advanced
MARE327,Advanced
MARE335,Advanced
MARE345,Advanced
MARE350,Advanced
MARE377,Advanced
MARE396,Advanced
MARE399,Advanced
MARE400,Advanced
MARE402,Advanced
MARE405,Advanced
MARE410,Advanced
MARE424,Advanced
MARE434,Advanced
MARE441,Advanced
MARE442,Advanced
MARE443,Advanced
MARE445,Advanced
MARE451,Advanced
MARE452,Advanced
MARE467,Advanced
MARE481,Advanced
MARE482,Advanced
MARE484,Advanced
MARE485,Advanced
MARE489,Advanced
MARE491,Advanced
MARR102,Undergraduate
MARS102,Undergraduate
MARS210,Undergraduate
MARS252,Undergraduate
MARS280,Undergraduate
MARS281,Undergraduate
MARS285,Undergraduate
MARS289,Undergraduate
MARS303,Advanced
MARS305,Advanced
MARS306,Advanced
MARS310,Advanced
MARS325,Advanced
MARS330,Advanced
MARS336,Advanced
MARS342,Advanced
MARS350,Advanced
MARS358,Advanced
MARS365,Advanced
MARS370,Advanced
MARS408,Advanced
MARS410,Advanced
MARS412,Advanced
MARS415,Advanced
MARS420,Advanced
MARS425,Advanced
MARS426,Advanced
MARS430,Advanced
MARS431,Advanced
MARS432,Advanced
MARS440,Advanced
MARS454,Advanced
MARS456,Advanced
MARS460,Advanced
MARS461,Advanced
MARS470,Advanced
MARS481,Advanced
MARS484,Advanced
MARS485,Advanced
MARS489,Advanced
MARS491,Advanced
MART103,Undergraduate
MART104,Undergraduate
MART115,Undergraduate
MART130,Undergraduate
MART200,Undergraduate
MART201,Undergraduate
MART202,Undergraduate
MART204,Undergraduate
MART205,Undergraduate
MART208,Undergraduate
MART210,Undergraduate
MART212,Undergraduate
MART213,Undergraduate
MART215,Undergraduate
MART225,Undergraduate
MART265,Undergraduate
MART285,Undergraduate
MART289,Undergraduate
MART300,Advanced
MART303,Advanced
MART307,Advanced
MART308,Advanced
MART310,Advanced
MART311,Advanced
MART313,Advanced
MART315,Advanced
MART321,Advanced
MART350,Advanced
MART400,Advanced
MART401,Advanced
MART403,Advanced
MART404,Advanced
MART410,Advanced
MART420,Advanced
MART430,Advanced
MART484,Advanced
MART485,Advanced
MART489,Advanced
MART491,Advanced
MART498,Advanced
MASC320,Advanced
MASC351,Advanced
MASC420,Advanced
MASC450,Advanced
MASC489,Advanced
MASE400,Advanced
MASE401,Advanced
MASE407,Advanced
MASE410,Advanced
MASE485,Advanced
MASE489,Advanced
MASE491,Advanced
MAST101,Undergraduate
MAST220,Undergraduate
MAST226,Undergraduate
MAST230,Undergraduate
MAST240,Undergraduate
MAST252,Undergraduate
MAST265,Undergraduate
MAST270,Undergraduate
MAST289,Undergraduate
MAST333,Advanced
MAST336,Advanced
MAST345,Advanced
MAST350,Advanced
MAST354,Advanced
MAST365,Advanced
MAST369,Advanced
MAST371,Advanced
MAST411,Advanced
MAST425,Advanced
MAST441,Advanced
MAST470,Advanced
MAST480,Advanced
MAST481,Advanced
MAST484,Advanced
MAST485,Advanced
MAST489,Advanced
MAST491,Advanced
MATH102,Undergraduate
MATH135,Undergraduate
MATH136,Undergraduate
MATH140,Undergraduate
MATH142,Undergraduate
MATH147,Undergraduate
MATH148,Undergraduate
MATH150,Undergraduate
MATH151,Undergraduate
MATH152,Undergraduate
MATH167,Undergraduate
MATH168,Undergraduate
MATH170,Undergraduate
MATH171,Undergraduate
MATH172,Undergraduate
MATH200,Undergraduate
MATH221,Undergraduate
MATH225,Undergraduate
MATH251,Undergraduate
MATH253,Undergraduate
MATH281,Undergraduate
MATH285,Undergraduate
MATH289,Undergraduate
MATH291,Undergraduate
MATH300,Advanced
MATH302,Advanced
MATH304,Advanced
MATH307,Advanced
MATH308,Advanced
MATH309,Advanced
MATH311,Advanced
MATH323,Advanced
MATH325,Advanced
MATH365,Advanced
MATH366,Advanced
MATH367,Advanced
MATH375,Advanced
MATH376,Advanced
MATH396,Advanced
MATH401,Advanced
MATH403,Advanced
MATH407,Advanced
MATH409,Advanced
MATH410,Advanced
MATH411,Advanced
MATH412,Advanced
MATH414,Advanced
MATH415,Advanced
MATH416,Advanced
MATH417,Advanced
MATH419,Advanced
MATH420,Advanced
MATH423,Advanced
MATH424,Advanced
MATH425,Advanced
MATH427,Advanced
MATH431,Advanced
MATH433,Advanced
MATH436,Advanced
MATH437,Advanced
MATH439,Advanced
MATH442,Advanced
MATH446,Advanced
MATH447,Advanced
MATH460,Advanced
MATH467,Advanced
MATH469,Advanced
MATH470,Advanced
MATH471,Advanced
MATH472,Advanced
MATH478,Advanced
MATH482,Advanced
MATH485,Advanced
MATH489,Advanced
MATH490,Advanced
MATH491,Advanced
MEEN210,Undergraduate
MEEN221,Undergraduate
MEEN222,Undergraduate
MEEN223,Undergraduate
MEEN225,Undergraduate
MEEN260,Undergraduate
MEEN285,Undergraduate
MEEN289,Undergraduate
MEEN291,Undergraduate
MEEN305,Advanced
MEEN315,Advanced
MEEN344,Advanced
MEEN345,Advanced
MEEN357,Advanced
MEEN360,Advanced
MEEN361,Advanced
MEEN363,Advanced
MEEN364,Advanced
MEEN365,Advanced
MEEN368,Advanced
MEEN381,Advanced
MEEN399,Advanced
MEEN401,Advanced
MEEN402,Advanced
MEEN404,Advanced
MEEN406,Advanced
MEEN407,Advanced
MEEN408,Advanced
MEEN410,Advanced
MEEN411,Advanced
MEEN417,Advanced
MEEN421,Advanced
MEEN423,Advanced
MEEN431,Advanced
MEEN432,Advanced
MEEN433,Advanced
MEEN434,Advanced
MEEN435,Advanced
MEEN436,Advanced
MEEN437,Advanced
MEEN439,Advanced
MEEN440,Advanced
MEEN441,Advanced
MEEN442,Advanced
MEEN444,Advanced
MEEN445,Advanced
MEEN451,Advanced
MEEN453,Advanced
MEEN454,Advanced
MEEN455,Advanced
MEEN458,Advanced
MEEN459,Advanced
MEEN460,Advanced
MEEN461,Advanced
MEEN464,Advanced
MEEN467,Advanced
MEEN469,Advanced
MEEN471,Advanced
MEEN472,Advanced
MEEN475,Advanced
MEEN477,Advanced
MEEN483,Advanced
MEEN484,Advanced
MEEN485,Advanced
MEEN489,Advanced
MEEN491,Advanced
MEEN496,Advanced
MEEN497,Advanced
MEEN498,Advanced
MEFB351,Advanced
MEFB450,Advanced
MEFB452,Advanced
MEFB460,Advanced
MEFB470,Advanced
MEFB497,Advanced
MEPS291,Undergraduate
MEPS485,Advanced
MEPS489,Advanced
MEPS491,Advanced
MGMT209,Undergraduate
MGMT289,Undergraduate
MGMT309,Advanced
MGMT311,Advanced
MGMT312,Advanced
MGMT363,Advanced
MGMT372,Advanced
MGMT373,Advanced
MGMT376,Advanced
MGMT421,Advanced
MGMT422,Advanced
MGMT424,Advanced
MGMT425,Advanced
MGMT427,Advanced
MGMT430,Advanced
MGMT432,Advanced
MGMT435,Advanced
MGMT439,Advanced
MGMT440,Advanced
MGMT450,Advanced
MGMT452,Advanced
MGMT457,Advanced
MGMT460,Advanced
MGMT464,Advanced
MGMT465,Advanced
MGMT466,Advanced
MGMT470,Advanced
MGMT475,Advanced
MGMT476,Advanced
MGMT477,Advanced
MGMT478,Advanced
MGMT479,Advanced
MGMT481,Advanced
MGMT484,Advanced
MGMT485,Advanced
MGMT489,Advanced
MICR289,Undergraduate
MICR291,Undergraduate
MICR489,Advanced
MICR491,Advanced
MKTG289,Undergraduate
MKTG299,Undergraduate
MKTG321,Advanced
MKTG322,Advanced
MKTG323,Advanced
MKTG325,Advanced
MKTG326,Advanced
MKTG335,Advanced
MKTG336,Advanced
MKTG337,Advanced
MKTG345,Advanced
MKTG347,Advanced
MKTG401,Advanced
MKTG402,Advanced
MKTG403,Advanced
MKTG404,Advanced
MKTG409,Advanced
MKTG425,Advanced
MKTG426,Advanced
MKTG427,Advanced
MKTG430,Advanced
MKTG431,Advanced
MKTG435,Advanced
MKTG436,Advanced
MKTG437,Advanced
MKTG438,Advanced
MKTG440,Advanced
MKTG441,Advanced
MKTG442,Advanced
MKTG443,Advanced
MKTG444,Advanced
MKTG445,Advanced
MKTG447,Advanced
MKTG448,Advanced
MKTG451,Advanced
MKTG484,Advanced
MKTG485,Advanced
MKTG489,Advanced
MLSC121,Undergraduate
MLSC122,Undergraduate
MLSC221,Undergraduate
MLSC222,Undergraduate
MLSC321,Advanced
MLSC322,Advanced
MLSC421,Advanced
MLSC422,Advanced
MLSC485,Advanced
MLSC489,Advanced
MLSC491,Advanced
MMET105,Undergraduate
MMET181,Undergraduate
MMET201,Undergraduate
MMET206,Undergraduate
MMET207,Undergraduate
MMET275,Undergraduate
MMET281,Undergraduate
MMET301,Advanced
MMET303,Advanced
MMET307,Advanced
MMET313,Advanced
MMET320,Advanced
MMET361,Advanced
MMET363,Advanced
MMET370,Advanced
MMET376,Advanced
MMET380,Advanced
MMET383,Advanced
MMET401,Advanced
MMET402,Advanced
MMET405,Advanced
MMET410,Advanced
MMET412,Advanced
MMET414,Advanced
MMET418,Advanced
MMET422,Advanced
MMET429,Advanced
MMET463,Advanced
MMET485,Advanced
MMET491,Advanced
MODL221,Undergraduate
MODL222,Undergraduate
MODL285,Undergraduate
MODL289,Undergraduate
MODL485,Advanced
MODL489,Advanced
MSEN201,Undergraduate
MSEN205,Undergraduate
MSEN210,Undergraduate
MSEN222,Undergraduate
MSEN250,Undergraduate
MSEN260,Undergraduate
MSEN281,Undergraduate
MSEN285,Undergraduate
MSEN289,Undergraduate
MSEN291,Undergraduate
MSEN301,Advanced
MSEN302,Advanced
MSEN305,Advanced
MSEN320,Advanced
MSEN325,Advanced
MSEN330,Advanced
MSEN360,Advanced
MSEN380,Advanced
MSEN399,Advanced
MSEN400,Advanced
MSEN401,Advanced
MSEN402,Advanced
MSEN410,Advanced
MSEN415,Advanced
MSEN418,Advanced
MSEN420,Advanced
MSEN426,Advanced
MSEN430,Advanced
MSEN440,Advanced
MSEN444,Advanced
MSEN446,Advanced
MSEN448,Advanced
MSEN458,Advanced
MSEN468,Advanced
MSEN470,Advanced
MSEN472,Advanced
MSEN484,Advanced
MSEN485,Advanced
MSEN489,Advanced
